step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,source_account,destination_account,graph_score,ring_detected,triangle_cycle_detected,hub_flag,mule_flag,burst_cluster_flag,suspicious_connection_count,shared_counterparties,source_out_degree,destination_in_degree,bridge_flag,destination_repeat_rate,source_repeat_rate,prior_risk_hits,client_id,timestamp,predicted_risk,predicted_probability,anomaly_score,confirmed_label,isFraud
12,CASH_OUT,6003.49,16356.94,10353.45,12971.38,18974.87,user-7259,merchant-974,0.2,False,False,True,False,False,0,0,2,36,False,0.0,0.0,0,background-stream,2026-03-30T03:08:57.643649,MEDIUM,0.765,0.172124,,0
7,CASH_IN,7051.66,7957.64,905.98,16652.44,23704.1,user-7589,merchant-459,0.2,False,False,True,False,False,0,0,7,29,False,0.0,0.0,0,background-stream,2026-03-30T03:08:59.877078,LOW,0.065,0.217238,,0
2,TRANSFER,7597.92,17257.43,9659.51,494.86,8092.78,user-9574,merchant-905,0.2,False,False,True,False,False,0,0,1,24,False,0.0,0.0,0,background-stream,2026-03-30T03:09:02.111683,LOW,0.065,0.215485,,0
15,PAYMENT,2185.21,4362.88,2177.67,7632.67,9817.88,user-6151,merchant-603,0.2,False,False,True,False,False,0,0,1,33,False,0.0,0.0,0,background-stream,2026-03-30T03:09:04.390440,MEDIUM,0.765,0.203685,,0
11,PAYMENT,1825.93,14980.45,13154.52,4986.83,6812.76,user-9566,merchant-545,0.2,False,False,True,False,False,0,0,3,30,False,0.0,0.0,0,background-stream,2026-03-30T03:09:06.579030,MEDIUM,0.765,0.227952,,0
17,DEBIT,6557.88,22695.98,16138.1,4189.29,10747.17,user-1376,merchant-192,0.25,False,False,True,False,False,0,0,4,37,False,0.0,0.0,1,background-stream,2026-03-30T03:09:08.849758,MEDIUM,0.780846,0.118858,,0
6,TRANSFER,2610.11,13046.66,10436.55,19777.18,22387.29,user-2347,merchant-716,0.3,False,False,True,False,False,0,0,2,29,False,0.0,0.0,2,background-stream,2026-03-30T03:09:11.087286,LOW,0.070001,0.229674,,0
15,TRANSFER,8473.28,23830.19,15356.91,19804.16,28277.44,user-1846,merchant-441,0.2,False,False,True,False,False,0,0,3,29,False,0.0,0.0,0,background-stream,2026-03-30T03:09:13.324142,MEDIUM,0.765097,0.149773,,0
15,DEBIT,2766.82,5114.19,2347.37,6529.0,9295.82,user-3223,merchant-962,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T03:09:15.648638,MEDIUM,0.781157,0.1123,,0
13,PAYMENT,4042.84,13315.16,9272.32,6203.79,10246.63,user-9868,merchant-718,0.2,False,False,True,False,False,0,0,3,33,False,0.0,0.0,0,background-stream,2026-03-30T03:09:17.933819,MEDIUM,0.765,0.21096,,0
12,DEBIT,5150.06,20786.93,15636.87,13963.33,19113.39,user-9026,merchant-828,0.2,False,False,True,False,False,0,0,5,24,False,0.0,0.0,0,background-stream,2026-03-30T03:09:20.196605,MEDIUM,0.775399,0.125735,,0
12,PAYMENT,2273.37,9900.9,7627.53,8556.7,10830.07,user-1107,merchant-637,0.25,False,False,True,False,False,0,0,7,24,False,0.0,0.0,1,background-stream,2026-03-30T03:09:22.501599,MEDIUM,0.7675,0.219237,,0
3,TRANSFER,595.51,943.13,347.62,183.94,779.45,user-6134,merchant-586,0.2,False,False,True,False,False,0,0,4,21,False,0.0,0.0,0,background-stream,2026-03-30T03:09:24.763427,LOW,0.065001,0.22253,,0
7,CASH_IN,403.98,15722.33,15318.35,11369.91,11773.89,user-4734,merchant-261,0.25,False,False,True,False,False,0,0,3,41,False,0.0,0.0,1,background-stream,2026-03-30T03:09:27.172975,LOW,0.0675,0.217078,,0
4,PAYMENT,1966.14,14641.24,12675.1,3479.39,5445.53,user-7202,merchant-117,0.2,False,False,True,False,False,0,0,1,31,False,0.0,0.0,0,background-stream,2026-03-30T03:09:29.407614,LOW,0.065,0.269366,,0
22,CASH_OUT,1060.93,7669.05,6608.12,2615.33,3676.26,user-3892,merchant-544,0.2,False,False,True,False,False,0,0,2,39,False,0.0,0.0,0,background-stream,2026-03-30T03:09:31.663033,MEDIUM,0.765,0.178308,,0
20,TRANSFER,1548.93,10554.9,9005.97,9807.38,11356.31,user-8832,merchant-619,0.2,False,False,True,False,False,0,0,5,32,False,0.0,0.0,0,background-stream,2026-03-30T03:09:33.942949,MEDIUM,0.765,0.166954,,0
22,TRANSFER,7702.46,27449.52,19747.06,13632.21,21334.67,user-2652,merchant-125,0.25,False,False,True,False,False,0,0,4,39,False,0.0,0.0,1,background-stream,2026-03-30T03:09:36.181246,MEDIUM,0.7675,0.166797,,0
6,CASH_IN,7426.09,17616.92,10190.83,4442.22,11868.31,user-7620,merchant-517,0.25,False,False,True,False,False,0,0,3,36,False,0.0,0.0,1,background-stream,2026-03-30T03:09:38.496862,LOW,0.0675,0.216674,,0
16,DEBIT,3596.72,14674.05,11077.33,5791.64,9388.36,user-9951,merchant-231,0.3,False,False,True,False,False,0,0,3,31,False,0.0,0.0,2,background-stream,2026-03-30T03:09:40.735664,MEDIUM,0.785977,0.112719,,0
13,TRANSFER,3936.47,13167.76,9231.29,18878.17,22814.64,user-2504,merchant-265,0.25,False,False,True,False,False,0,0,2,36,False,0.0,0.0,1,background-stream,2026-03-30T03:09:42.970455,MEDIUM,0.7675,0.151325,,0
8,TRANSFER,6063.46,16378.08,10314.62,5637.84,11701.3,user-4436,merchant-609,0.2,False,False,True,False,False,0,0,1,45,False,0.0,0.0,0,background-stream,2026-03-30T03:09:45.212839,MEDIUM,0.764999,0.204753,,0
24,DEBIT,6668.77,14323.07,7654.3,1659.64,8328.41,user-5045,merchant-125,0.25,False,False,True,False,False,0,0,4,40,False,0.0,0.0,1,background-stream,2026-03-30T03:09:47.437646,MEDIUM,0.7675,0.153882,,0
12,TRANSFER,5296.08,22934.82,17638.74,8488.97,13785.05,user-6153,merchant-349,0.2,False,False,True,False,False,0,0,6,32,False,0.0,0.0,0,background-stream,2026-03-30T03:09:49.720787,MEDIUM,0.765,0.160051,,0
15,CASH_IN,1322.99,11379.63,10056.64,6783.58,8106.57,user-2533,merchant-860,0.2,False,False,True,False,False,0,0,5,30,False,0.0,0.0,0,background-stream,2026-03-30T03:09:51.966409,MEDIUM,0.76802,0.142951,,0
6,PAYMENT,556.65,15303.42,14746.77,17829.42,18386.07,user-7032,merchant-171,0.2,False,False,True,False,False,0,0,4,35,False,0.0,0.0,0,background-stream,2026-03-30T03:09:54.230880,LOW,0.065,0.277708,,0
24,TRANSFER,4988.22,10765.23,5777.01,3691.94,8680.16,user-9314,merchant-922,0.2,False,False,True,False,False,0,0,3,38,False,0.0,0.0,0,background-stream,2026-03-30T03:09:56.470274,MEDIUM,0.765,0.192321,,0
17,CASH_IN,3870.78,19304.42,15433.64,18886.2,22756.98,user-6819,merchant-166,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:09:58.732439,MEDIUM,0.765,0.154085,,0
6,CASH_IN,4027.35,23414.61,19387.26,9625.04,13652.39,user-6346,merchant-100,0.2,False,False,True,False,False,0,0,6,27,False,0.0,0.0,0,background-stream,2026-03-30T03:10:01.020077,LOW,0.065,0.216514,,0
12,DEBIT,3256.81,9575.5,6318.69,15108.74,18365.55,user-4359,merchant-638,0.25,False,False,True,False,False,0,0,3,29,False,0.0,0.0,1,background-stream,2026-03-30T03:10:03.251418,MEDIUM,0.7777,0.126199,,0
18,CASH_OUT,279.64,17583.25,17303.61,19504.95,19784.59,user-2185,merchant-138,0.2,False,False,True,False,False,0,0,1,33,False,0.0,0.0,0,background-stream,2026-03-30T03:10:05.480603,MEDIUM,0.765,0.170627,,0
5,TRANSFER,2486.15,14221.09,11734.94,12391.57,14877.72,user-3046,merchant-773,0.2,False,False,True,False,False,0,0,2,35,False,0.0,0.0,0,background-stream,2026-03-30T03:10:07.727442,LOW,0.065,0.224342,,0
7,DEBIT,2259.18,8011.3,5752.12,13651.22,15910.4,user-5337,merchant-331,0.2,False,False,True,False,False,0,0,4,31,False,0.0,0.0,0,background-stream,2026-03-30T03:10:10.044932,LOW,0.065,0.177045,,0
10,PAYMENT,8109.27,25771.05,17661.78,6868.21,14977.48,user-3039,merchant-441,0.2,False,False,True,False,False,0,0,6,30,False,0.0,0.0,0,background-stream,2026-03-30T03:10:12.334787,MEDIUM,0.765,0.240851,,0
9,CASH_IN,6033.83,9166.69,3132.86,7984.04,14017.87,user-6415,merchant-322,0.2,False,False,True,False,False,0,0,1,27,False,0.0,0.0,0,background-stream,2026-03-30T03:10:14.581376,MEDIUM,0.765,0.188415,,0
16,DEBIT,3707.73,5781.13,2073.4,8807.57,12515.3,user-6644,merchant-454,0.25,False,False,True,False,False,0,0,2,35,False,0.0,0.0,1,background-stream,2026-03-30T03:10:16.830040,MEDIUM,0.783619,0.112388,,0
2,CASH_OUT,1804.17,19985.12,18180.95,12627.03,14431.2,user-1602,merchant-461,0.2,False,False,True,False,False,0,0,3,19,False,0.0,0.0,0,background-stream,2026-03-30T03:10:19.083979,LOW,0.065001,0.223903,,0
12,TRANSFER,1830.98,13268.94,11437.96,17258.77,19089.75,user-8818,merchant-185,0.25,False,False,True,False,False,0,0,1,26,False,0.0,0.0,1,background-stream,2026-03-30T03:10:21.317460,MEDIUM,0.7675,0.160139,,0
5,CASH_IN,6549.79,13435.79,6886.0,7776.51,14326.3,user-6373,merchant-297,0.2,False,False,True,False,False,0,0,2,31,False,0.0,0.0,0,background-stream,2026-03-30T03:10:23.668794,LOW,0.065,0.216436,,0
9,PAYMENT,7349.54,19072.04,11722.5,11467.04,18816.58,user-4183,merchant-713,0.25,False,False,True,False,False,0,0,3,32,False,0.0,0.0,1,background-stream,2026-03-30T03:10:25.915493,MEDIUM,0.7675,0.250401,,0
15,CASH_IN,8658.51,10470.82,1812.31,6042.51,14701.02,user-9045,merchant-662,0.2,False,False,True,False,False,0,0,1,23,False,0.0,0.0,0,background-stream,2026-03-30T03:10:28.141405,MEDIUM,0.76794,0.14314,,0
22,DEBIT,9051.37,13473.2,4421.83,8792.55,17843.92,user-9268,merchant-919,0.2,False,False,True,False,False,0,0,2,22,False,0.0,0.0,0,background-stream,2026-03-30T03:10:30.393191,MEDIUM,0.772959,0.131429,,0
15,CASH_IN,3385.54,3803.33,417.79,15302.31,18687.85,user-7639,merchant-199,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T03:10:32.641755,MEDIUM,0.76802,0.142951,,0
6,TRANSFER,1725.52,11829.31,10103.79,18850.48,20576.0,user-1564,merchant-527,0.2,False,False,True,False,False,0,0,6,27,False,0.0,0.0,0,background-stream,2026-03-30T03:10:34.889011,LOW,0.065,0.229581,,0
1,CASH_IN,6865.59,11006.89,4141.3,8772.29,15637.88,user-8242,merchant-851,0.25,False,False,True,False,False,0,0,2,29,False,0.0,0.0,1,background-stream,2026-03-30T03:10:37.154289,LOW,0.0675,0.212158,,0
17,DEBIT,7064.97,20520.37,13455.4,3026.56,10091.53,user-3765,merchant-572,0.2,False,False,True,False,False,0,0,2,24,False,0.0,0.0,0,background-stream,2026-03-30T03:10:39.416731,MEDIUM,0.778195,0.119211,,0
11,PAYMENT,4793.97,5734.34,940.37,5298.96,10092.93,user-4610,merchant-920,0.25,False,False,True,False,False,0,0,4,27,False,0.0,0.0,1,background-stream,2026-03-30T03:10:41.675846,MEDIUM,0.7675,0.229897,,0
7,CASH_IN,8595.11,20686.95,12091.84,4135.63,12730.74,user-2458,merchant-856,0.2,False,False,True,False,False,0,0,6,31,False,0.0,0.0,0,background-stream,2026-03-30T03:10:43.929311,LOW,0.065,0.216903,,0
22,CASH_OUT,8223.57,10729.97,2506.4,16705.77,24929.34,user-8153,merchant-744,0.2,False,False,True,False,False,0,0,2,40,False,0.0,0.0,0,background-stream,2026-03-30T03:10:46.243076,MEDIUM,0.765,0.182631,,0
18,CASH_OUT,140.99,17998.66,17857.67,12124.17,12265.16,user-3920,merchant-927,0.25,False,False,True,False,False,0,0,5,39,False,0.0,0.0,1,background-stream,2026-03-30T03:10:48.470977,MEDIUM,0.7675,0.168913,,0
4,CASH_OUT,4840.94,21883.8,17042.86,12487.36,17328.3,user-8108,merchant-237,0.2,False,False,True,False,False,0,0,0,34,False,0.0,0.0,0,background-stream,2026-03-30T03:10:50.728691,LOW,0.065001,0.230081,,0
22,CASH_IN,8624.35,18913.13,10288.78,3415.67,12040.02,user-6926,merchant-304,0.2,False,False,True,False,False,0,0,0,26,False,0.0,0.0,0,background-stream,2026-03-30T03:10:53.024642,MEDIUM,0.765,0.16667,,0
8,CASH_IN,6467.74,16969.06,10501.32,5076.18,11543.92,user-7769,merchant-222,0.25,False,False,True,False,False,0,0,4,30,False,0.0,0.0,1,background-stream,2026-03-30T03:10:55.278868,MEDIUM,0.7675,0.198254,,0
6,DEBIT,7170.33,16059.2,8888.87,2956.52,10126.85,user-5248,merchant-345,0.25,False,False,True,False,False,0,0,3,30,False,0.0,0.0,1,background-stream,2026-03-30T03:10:57.581360,LOW,0.0675,0.180715,,0
8,CASH_IN,8509.99,17094.3,8584.31,6301.87,14811.86,user-5022,merchant-958,0.2,False,False,True,False,False,0,0,3,31,False,0.0,0.0,0,background-stream,2026-03-30T03:10:59.972075,MEDIUM,0.765,0.198254,,0
19,PAYMENT,4717.32,5349.46,632.14,10291.85,15009.17,user-1446,merchant-977,0.25,False,False,True,False,False,0,0,3,25,False,0.0,0.0,1,background-stream,2026-03-30T03:11:02.292751,MEDIUM,0.7675,0.215157,,0
2,TRANSFER,4707.02,9505.29,4798.27,4906.42,9613.44,user-5429,merchant-629,0.2,False,False,True,False,False,0,0,2,24,False,0.0,0.0,0,background-stream,2026-03-30T03:11:04.600730,LOW,0.065,0.215663,,0
6,DEBIT,9354.86,14704.82,5349.96,4071.75,13426.61,user-9342,merchant-458,0.3,False,False,True,False,False,0,0,5,36,False,0.0,0.0,2,background-stream,2026-03-30T03:11:06.872733,LOW,0.07,0.180391,,0
18,DEBIT,9388.62,15589.43,6200.81,7044.95,16433.57,user-6850,merchant-289,0.2,False,False,True,False,False,0,0,5,28,False,0.0,0.0,0,background-stream,2026-03-30T03:11:09.352568,MEDIUM,0.777419,0.121021,,0
2,PAYMENT,502.1,3948.16,3446.06,1137.37,1639.47,user-5035,merchant-751,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T03:11:11.667358,LOW,0.065,0.267777,,0
22,DEBIT,9944.07,27732.28,17788.21,3919.32,13863.39,user-6102,merchant-866,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:11:13.951868,MEDIUM,0.772983,0.131371,,0
8,TRANSFER,3442.74,5468.41,2025.67,6491.23,9933.97,user-4695,merchant-956,0.2,False,False,True,False,False,0,0,4,30,False,0.0,0.0,0,background-stream,2026-03-30T03:11:16.243649,MEDIUM,0.765,0.208416,,0
19,CASH_OUT,8722.91,8728.72,5.81,6042.41,14765.32,user-1114,merchant-176,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:11:18.485662,MEDIUM,0.765,0.176182,,0
22,CASH_OUT,5558.91,6258.07,699.16,18132.08,23690.99,user-4209,merchant-328,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T03:11:20.853209,MEDIUM,0.765,0.182399,,0
3,PAYMENT,2728.89,22621.94,19893.05,14001.04,16729.93,user-3953,merchant-992,0.2,False,False,True,False,False,0,0,4,38,False,0.0,0.0,0,background-stream,2026-03-30T03:11:23.133885,LOW,0.065,0.266973,,0
18,CASH_OUT,9276.15,12679.88,3403.73,7186.68,16462.83,user-4040,merchant-753,0.2,False,False,True,False,False,0,0,3,15,False,0.0,0.0,0,background-stream,2026-03-30T03:11:25.651208,MEDIUM,0.765,0.174877,,0
8,TRANSFER,4490.87,4942.76,451.89,227.29,4718.16,user-6644,merchant-580,0.2,False,False,True,False,False,0,0,3,37,False,0.0,0.0,0,background-stream,2026-03-30T03:11:28.703383,MEDIUM,0.765,0.20868,,0
1,PAYMENT,8152.0,12276.06,4124.06,8743.61,16895.61,user-5088,merchant-820,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:11:31.678987,LOW,0.065,0.271117,,0
15,PAYMENT,1938.37,13295.29,11356.92,10479.64,12418.01,user-1906,merchant-909,0.2,False,False,True,False,False,0,0,0,26,False,0.0,0.0,0,background-stream,2026-03-30T03:11:34.616408,MEDIUM,0.765,0.202766,,0
14,TRANSFER,4921.87,5397.15,475.28,18536.97,23458.84,user-5034,merchant-408,0.2,False,False,True,False,False,0,0,6,30,False,0.0,0.0,0,background-stream,2026-03-30T03:11:36.937697,MEDIUM,0.765,0.154302,,0
7,CASH_OUT,3979.02,16136.62,12157.6,14447.21,18426.23,user-9825,merchant-426,0.2,False,False,True,False,False,0,0,4,27,False,0.0,0.0,0,background-stream,2026-03-30T03:11:39.196915,LOW,0.065006,0.237412,,0
14,CASH_IN,9633.82,9893.11,259.29,9261.9,18895.72,user-7612,merchant-743,0.25,False,False,True,False,False,0,0,1,31,False,0.0,0.0,1,background-stream,2026-03-30T03:11:41.447557,MEDIUM,0.769376,0.145623,,0
3,DEBIT,5953.68,17433.4,11479.72,4801.97,10755.65,user-3863,merchant-705,0.2,False,False,True,False,False,0,0,3,41,False,0.0,0.0,0,background-stream,2026-03-30T03:11:43.726257,LOW,0.065,0.183806,,0
14,PAYMENT,1368.01,3864.34,2496.33,12970.83,14338.84,user-9010,merchant-575,0.3,False,False,True,False,False,0,0,3,30,False,0.0,0.0,2,background-stream,2026-03-30T03:11:46.039163,MEDIUM,0.77,0.206294,,0
13,CASH_IN,2826.9,19577.38,16750.48,2305.39,5132.29,user-4149,merchant-175,0.2,False,False,True,False,False,0,0,2,31,False,0.0,0.0,0,background-stream,2026-03-30T03:11:48.299316,MEDIUM,0.765,0.150162,,0
1,CASH_IN,6583.31,11854.69,5271.38,18613.31,25196.62,user-3657,merchant-843,0.2,False,False,True,False,False,0,0,0,33,False,0.0,0.0,0,background-stream,2026-03-30T03:11:50.554078,LOW,0.065,0.212158,,0
11,CASH_OUT,4977.44,16399.3,11421.86,134.99,5112.43,user-4434,merchant-298,0.2,False,False,True,False,False,0,0,1,34,False,0.0,0.0,0,background-stream,2026-03-30T03:11:52.824680,MEDIUM,0.765,0.183586,,0
19,PAYMENT,9401.92,20995.53,11593.61,6371.53,15773.45,user-6119,merchant-731,0.2,False,False,True,False,False,0,0,1,19,False,0.0,0.0,0,background-stream,2026-03-30T03:11:55.088552,MEDIUM,0.765,0.212728,,0
6,CASH_IN,4951.13,7565.89,2614.76,12996.98,17948.11,user-9435,merchant-266,0.2,False,False,True,False,False,0,0,2,25,False,0.0,0.0,0,background-stream,2026-03-30T03:11:57.417294,LOW,0.065,0.216705,,0
17,DEBIT,5136.24,11149.62,6013.38,9186.41,14322.65,user-9602,merchant-770,0.2,False,False,True,False,False,0,0,6,28,False,0.0,0.0,0,background-stream,2026-03-30T03:11:59.667639,MEDIUM,0.778254,0.119072,,0
7,PAYMENT,2779.62,19584.92,16805.3,5033.53,7813.15,user-3481,merchant-393,0.25,False,False,True,False,False,0,0,2,35,False,0.0,0.0,1,background-stream,2026-03-30T03:12:01.898290,LOW,0.0675,0.280676,,0
20,CASH_IN,270.85,14548.6,14277.75,7396.98,7667.83,user-2185,merchant-998,0.2,False,False,True,False,False,0,0,2,18,False,0.0,0.0,0,background-stream,2026-03-30T03:12:04.152616,MEDIUM,0.765,0.162041,,0
14,CASH_OUT,1231.09,11900.31,10669.22,13911.52,15142.61,user-7954,merchant-562,0.25,False,False,True,False,False,0,0,2,33,False,0.0,0.0,1,background-stream,2026-03-30T03:12:06.341005,MEDIUM,0.7675,0.156587,,0
22,CASH_IN,6989.95,18263.95,11274.0,6406.81,13396.76,user-1797,merchant-942,0.2,False,False,True,False,False,0,0,2,22,False,0.0,0.0,0,background-stream,2026-03-30T03:12:08.637257,MEDIUM,0.765,0.166296,,0
2,CASH_OUT,5490.36,18268.04,12777.68,19892.65,25383.01,user-3340,merchant-786,0.2,False,False,True,False,False,0,0,5,38,False,0.0,0.0,0,background-stream,2026-03-30T03:12:10.872596,LOW,0.06501,0.225191,,0
24,CASH_OUT,1199.34,10411.71,9212.37,13246.1,14445.44,user-4766,merchant-386,0.2,False,False,True,False,False,0,0,1,30,False,0.0,0.0,0,background-stream,2026-03-30T03:12:13.136014,MEDIUM,0.765,0.196543,,0
13,PAYMENT,8304.69,10010.16,1705.47,10667.81,18972.5,user-7790,merchant-729,0.2,False,False,True,False,False,0,0,5,33,False,0.0,0.0,0,background-stream,2026-03-30T03:12:15.423364,MEDIUM,0.765,0.209903,,0
2,CASH_OUT,7471.63,21308.77,13837.14,19429.25,26900.88,user-8576,merchant-125,0.25,False,False,True,False,False,0,0,1,41,False,0.0,0.0,1,background-stream,2026-03-30T03:12:17.734036,LOW,0.067511,0.225243,,0
21,TRANSFER,1776.25,19212.7,17436.45,10679.27,12455.52,user-4624,merchant-346,0.2,False,False,True,False,False,0,0,1,29,False,0.0,0.0,0,background-stream,2026-03-30T03:12:20.009259,MEDIUM,0.765,0.163995,,0
5,CASH_IN,4528.55,17134.87,12606.32,12609.4,17137.95,user-8379,merchant-309,0.2,False,False,True,False,False,0,0,5,19,False,0.0,0.0,0,background-stream,2026-03-30T03:12:22.257944,LOW,0.065,0.216275,,0
23,CASH_OUT,9872.82,12884.79,3011.97,13359.02,23231.84,user-7367,merchant-200,0.2,False,False,True,False,False,0,0,3,28,False,0.0,0.0,0,background-stream,2026-03-30T03:12:24.514851,MEDIUM,0.765,0.190556,,0
16,CASH_IN,6604.98,25422.61,18817.63,658.7,7263.68,user-9007,merchant-962,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:12:26.803254,MEDIUM,0.767944,0.143129,,0
23,TRANSFER,2580.95,17772.36,15191.41,18732.68,21313.63,user-9965,merchant-972,0.2,False,False,True,False,False,0,0,8,30,False,0.0,0.0,0,background-stream,2026-03-30T03:12:29.027451,MEDIUM,0.765,0.177391,,0
17,TRANSFER,107.79,16659.12,16551.33,13490.59,13598.38,user-5723,merchant-948,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T03:12:31.433260,MEDIUM,0.765,0.160786,,0
16,CASH_IN,3958.26,23552.76,19594.5,10657.43,14615.69,user-1049,merchant-787,0.2,False,False,True,False,False,0,0,4,26,False,0.0,0.0,0,background-stream,2026-03-30T03:12:33.669574,MEDIUM,0.767856,0.143334,,0
6,CASH_IN,9819.59,21192.54,11372.95,16886.95,26706.54,user-3800,merchant-140,0.2,False,False,True,False,False,0,0,5,36,False,0.0,0.0,0,background-stream,2026-03-30T03:12:35.857724,LOW,0.065,0.216395,,0
20,DEBIT,2664.28,19395.16,16730.88,15459.12,18123.4,user-3204,merchant-324,0.2,False,False,True,False,False,0,0,2,33,False,0.0,0.0,0,background-stream,2026-03-30T03:12:38.119130,MEDIUM,0.773695,0.129711,,0
16,DEBIT,3561.9,16910.23,13348.33,9031.14,12593.04,user-7955,merchant-407,0.25,False,False,True,False,False,0,0,3,44,False,0.0,0.0,1,background-stream,2026-03-30T03:12:40.387157,MEDIUM,0.783579,0.112481,,0
8,DEBIT,2060.24,12695.49,10635.25,5306.77,7367.01,user-5577,merchant-874,0.2,False,False,True,False,False,0,0,1,36,False,0.0,0.0,0,background-stream,2026-03-30T03:12:42.709710,MEDIUM,0.765,0.161038,,0
11,CASH_IN,3784.64,8059.14,4274.5,4315.46,8100.1,user-6889,merchant-702,0.25,False,False,True,False,False,0,0,4,35,False,0.0,0.0,1,background-stream,2026-03-30T03:12:45.047424,MEDIUM,0.7675,0.166754,,0
2,TRANSFER,9873.59,24514.91,14641.32,5481.4,15354.99,user-4561,merchant-813,0.25,False,False,True,False,False,0,0,5,30,False,0.0,0.0,1,background-stream,2026-03-30T03:12:47.270331,LOW,0.0675,0.212576,,0
1,CASH_OUT,2263.7,9399.39,7135.69,12481.16,14744.86,user-9864,merchant-703,0.2,False,False,True,False,False,0,0,3,29,False,0.0,0.0,0,background-stream,2026-03-30T03:12:49.512642,LOW,0.065016,0.23086,,0
24,DEBIT,5543.62,9142.35,3598.73,19372.8,24916.42,user-3701,merchant-458,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T03:12:51.759037,MEDIUM,0.7675,0.153478,,0
9,PAYMENT,8436.66,19683.95,11247.29,1472.78,9909.44,user-8244,merchant-199,0.2,False,False,True,False,False,0,0,2,33,False,0.0,0.0,0,background-stream,2026-03-30T03:12:54.119084,MEDIUM,0.765,0.25045,,0
1,CASH_IN,5974.85,18325.13,12350.28,18158.15,24133.0,user-3176,merchant-503,0.2,False,False,True,False,False,0,0,5,23,False,0.0,0.0,0,background-stream,2026-03-30T03:12:56.368916,LOW,0.065,0.21219,,0
2,CASH_OUT,5711.63,18425.9,12714.27,14135.32,19846.95,user-1681,merchant-818,0.2,False,False,True,False,False,0,0,2,29,False,0.0,0.0,0,background-stream,2026-03-30T03:12:58.607651,LOW,0.065014,0.224645,,0
